TransactionId,TransactionDate,BusinessUnit,DepartmentName,ProjectName,Country,Account,Amount
T06215,2025-12-14 00:00:00,Retail,Logistics,Farmer Training,DRC,10001,5752
T19283,2025-12-14 00:00:00,R&D,Field Operations,Soil Health,TZ,10001,5895
T04859,2025-12-14 00:00:00,Retail,Finance,Trees,RW,10004,4262
T05334,2025-12-14 00:00:00,Retail,Logistics,Expansion,RW,10002,4203
T03852,2025-12-14 00:00:00,R&D,Field Operations,Trees,RW,10001,5875
T16846,2025-12-14 00:00:00,Core Program,Field Operations,Expansion,UG,10004,3376
T14458,2025-12-14 00:00:00,Core Program,Field Operations,Yield Improvement,UG,10001,2396
T16864,2025-12-14 00:00:00,Agri,M&E,Expansion,RW,10002,1422
T01579,2025-12-14 00:00:00,Core Program,Finance,Expansion,KE,10001,13640
T04542,2025-12-14 00:00:00,Education,M&E,Soil Health,TZ,10003,6669
T14088,2025-12-14 00:00:00,R&D,Finance,Farmer Training,UG,10003,2607
T18752,2025-12-14 00:00:00,Retail,M&E,Yield Improvement,TZ,10002,1943
T19308,2025-12-14 00:00:00,R&D,Finance,Yield Improvement,TZ,10001,672
T20700,2025-12-14 00:00:00,R&D,M&E,Soil Health,UG,10001,3486
T17989,2025-12-14 00:00:00,Core Program,Finance,Yield Improvement,TZ,10005,1500
T21389,2025-12-14 00:00:00,Health,Logistics,Soil Health,DRC,10002,1467
T17098,2025-12-15 00:00:00,Health,Finance,Soil Health,TZ,10001,2008
T04845,2025-12-15 00:00:00,Core Program,Field Operations,Yield Improvement,TZ,10003,1267
T16291,2025-12-15 00:00:00,Retail,Field Operations,Soil Health,UG,10005,3004
T17912,2025-12-15 00:00:00,Core Program,M&E,Farmer Training,TZ,10002,3687
T22799,2025-12-15 00:00:00,Retail,M&E,Soil Health,KE,10001,3053
T22576,2025-12-15 00:00:00,R&D,M&E,Soil Health,DRC,10002,7119
T22772,2025-12-15 00:00:00,R&D,Logistics,Yield Improvement,RW,10003,2411
T22182,2025-12-15 00:00:00,Education,Finance,Farmer Training,RW,10001,2439
T13914,2025-12-15 00:00:00,Education,M&E,Trees,DRC,10002,716
T07644,2025-12-15 00:00:00,Retail,Finance,Expansion,KE,10003,2485
T22165,2025-12-15 00:00:00,Education,Field Operations,Trees,UG,10002,5617
T20730,2025-12-15 00:00:00,R&D,Logistics,Trees,UG,10002,4910
T01083,2025-12-15 00:00:00,Education,Field Operations,Soil Health,RW,10002,2104
T23523,2025-12-15 00:00:00,Agri,Logistics,Farmer Training,KE,10003,4381
T01183,2025-12-15 00:00:00,Health,Field Operations,Yield Improvement,RW,10001,3954
T11110,2025-12-15 00:00:00,Agri,Finance,Yield Improvement,RW,10002,4170
T03753,2025-12-15 00:00:00,Retail,Field Operations,Expansion,UG,10002,3562
T08773,2025-12-15 00:00:00,Health,M&E,Yield Improvement,KE,10005,18030
T24354,2025-12-15 00:00:00,R&D,Finance,Soil Health,KE,10002,2678
T19749,2025-12-15 00:00:00,R&D,Logistics,Trees,UG,10005,4096
T11394,2025-12-15 00:00:00,Core Program,M&E,Expansion,RW,10003,2862
T04425,2025-12-15 00:00:00,Education,M&E,Farmer Training,KE,10004,2673
T02807,2025-12-15 00:00:00,Agri,Field Operations,Trees,RW,10004,2893
T03782,2025-12-15 00:00:00,Health,M&E,Yield Improvement,KE,10002,1054
T13532,2025-12-15 00:00:00,Agri,Logistics,Yield Improvement,TZ,10003,1753
T17106,2025-12-15 00:00:00,Health,Field Operations,Farmer Training,DRC,10002,2845
T05488,2025-12-15 00:00:00,Retail,M&E,Yield Improvement,TZ,10003,4905
T22603,2025-12-15 00:00:00,Agri,Logistics,Soil Health,TZ,10005,3548
T17128,2025-12-15 00:00:00,Core Program,Logistics,Trees,TZ,10003,26177
T11313,2025-12-15 00:00:00,Health,Finance,Farmer Training,KE,10005,3613
T05146,2025-12-15 00:00:00,Retail,Field Operations,Trees,RW,10002,20584
T08103,2025-12-15 00:00:00,Education,Finance,Yield Improvement,DRC,10002,5690
T09048,2025-12-15 00:00:00,Health,Finance,Soil Health,RW,10001,4024
T09835,2025-12-15 00:00:00,Health,M&E,Farmer Training,RW,10005,1778
T19281,2025-12-15 00:00:00,Retail,M&E,Trees,UG,10002,4677
T11635,2025-12-15 00:00:00,Retail,Finance,Trees,TZ,10001,4916
T19637,2025-12-15 00:00:00,Agri,Logistics,Soil Health,UG,10005,4292
T22912,2025-12-15 00:00:00,Core Program,Logistics,Soil Health,TZ,10001,3053
T10537,2025-12-15 00:00:00,Core Program,Logistics,Farmer Training,KE,10002,5300
T12961,2025-12-15 00:00:00,Education,Finance,Soil Health,KE,10004,3443
T09525,2025-12-15 00:00:00,R&D,Finance,Farmer Training,KE,10002,469
T23309,2025-12-15 00:00:00,R&D,Logistics,Soil Health,KE,10003,2336
T06041,2025-12-15 00:00:00,Education,Field Operations,Soil Health,RW,10003,3559
T05186,2025-12-15 00:00:00,Core Program,Logistics,Expansion,DRC,10002,5103
T04126,2025-12-15 00:00:00,Agri,Finance,Yield Improvement,UG,10002,700
T00421,2025-12-15 00:00:00,Health,Finance,Yield Improvement,KE,10001,744
T18460,2025-12-15 00:00:00,Agri,M&E,Farmer Training,KE,10001,3684
T00778,2025-12-15 00:00:00,R&D,Finance,Trees,UG,10004,4596
T21048,2025-12-15 00:00:00,Agri,M&E,Trees,KE,10003,7478
T11417,2025-12-15 00:00:00,Education,Logistics,Soil Health,KE,10002,1105
T24553,2025-12-15 00:00:00,Education,M&E,Yield Improvement,TZ,10002,3451
T24436,2025-12-15 00:00:00,Education,Finance,Expansion,UG,10005,4604
T09256,2025-12-15 00:00:00,Agri,Logistics,Farmer Training,DRC,10003,2926
T02923,2025-12-15 00:00:00,R&D,Finance,Soil Health,DRC,10002,716
T10730,2025-12-15 00:00:00,R&D,M&E,Farmer Training,UG,10005,2282
T09229,2025-12-15 00:00:00,Retail,Field Operations,Expansion,KE,10004,1405
T07758,2025-12-15 00:00:00,R&D,Field Operations,Trees,TZ,10003,1682
T01430,2025-12-16 00:00:00,Education,Finance,Soil Health,UG,10002,3516
T07662,2025-12-16 00:00:00,Education,Finance,Expansion,UG,10002,10517
T05770,2025-12-16 00:00:00,Agri,Field Operations,Farmer Training,UG,10004,3395
T19382,2025-12-16 00:00:00,Health,Logistics,Expansion,UG,10001,3219
T13689,2025-12-16 00:00:00,Education,Logistics,Trees,TZ,10003,5917
T20826,2025-12-16 00:00:00,Core Program,Field Operations,Soil Health,KE,10001,4596
T02249,2025-12-16 00:00:00,Core Program,Logistics,Farmer Training,UG,10003,2782
T22188,2025-12-16 00:00:00,Health,M&E,Yield Improvement,DRC,10003,4944
T24524,2025-12-16 00:00:00,Health,Field Operations,Farmer Training,UG,10001,3561
T18620,2025-12-16 00:00:00,R&D,Finance,Farmer Training,UG,10002,704
T20418,2025-12-16 00:00:00,Core Program,M&E,Farmer Training,KE,10004,3258
T05448,2025-12-16 00:00:00,R&D,Logistics,Yield Improvement,KE,10002,1931
T11745,2025-12-16 00:00:00,Core Program,Logistics,Soil Health,UG,10005,5628
T03380,2025-12-16 00:00:00,R&D,Finance,Expansion,TZ,10001,1891
T16778,2025-12-16 00:00:00,Health,Field Operations,Farmer Training,RW,10003,4925
T11588,2025-12-16 00:00:00,R&D,Field Operations,Farmer Training,TZ,10001,4329
T08305,2025-12-16 00:00:00,Retail,Logistics,Yield Improvement,TZ,10003,5869
T13408,2025-12-16 00:00:00,R&D,Finance,Yield Improvement,RW,10003,4925
T07024,2025-12-16 00:00:00,Education,M&E,Yield Improvement,KE,10004,1093
T20040,2025-12-16 00:00:00,R&D,Finance,Trees,KE,10004,3710
T00528,2025-12-16 00:00:00,Education,M&E,Trees,DRC,10005,24621
T06237,2025-12-16 00:00:00,Education,Logistics,Yield Improvement,KE,10004,4729
T24745,2025-12-16 00:00:00,Agri,Logistics,Farmer Training,UG,10004,4445
T02813,2025-12-16 00:00:00,Education,Finance,Farmer Training,KE,10002,2260
T07265,2025-12-16 00:00:00,R&D,Field Operations,Soil Health,UG,10004,3402
T02384,2025-12-16 00:00:00,Retail,Logistics,Expansion,KE,10001,16139
T02536,2025-12-16 00:00:00,Health,M&E,Soil Health,UG,10003,2695
T22280,2025-12-16 00:00:00,Health,Finance,Farmer Training,DRC,10005,6025
T11293,2025-12-16 00:00:00,R&D,M&E,Soil Health,KE,10003,5447
T17155,2025-12-16 00:00:00,Education,Logistics,Trees,KE,10001,5869
T14379,2025-12-16 00:00:00,Retail,M&E,Yield Improvement,RW,10001,6310
T09167,2025-12-16 00:00:00,Health,Logistics,Yield Improvement,TZ,10005,3007
T20673,2025-12-16 00:00:00,Core Program,M&E,Trees,RW,10001,25784
T00045,2025-12-16 00:00:00,Agri,M&E,Soil Health,KE,1001,7151
T11184,2025-12-16 00:00:00,Retail,Logistics,Yield Improvement,RW,10003,5301
T02842,2025-12-16 00:00:00,Core Program,Field Operations,Yield Improvement,UG,10003,605
T20277,2025-12-16 00:00:00,Health,Logistics,Farmer Training,KE,10001,4146
T02568,2025-12-16 00:00:00,Agri,Finance,Farmer Training,RW,10002,4569
T24611,2025-12-16 00:00:00,Agri,Finance,Farmer Training,TZ,10005,2828
T15459,2025-12-16 00:00:00,R&D,Finance,Yield Improvement,UG,10001,5560
T19501,2025-12-16 00:00:00,Education,M&E,Soil Health,TZ,10002,18392
T20616,2025-12-16 00:00:00,Core Program,Finance,Soil Health,DRC,10004,3429
T19510,2025-12-16 00:00:00,Retail,Field Operations,Trees,RW,10002,887
T08801,2025-12-16 00:00:00,R&D,Field Operations,Farmer Training,RW,10003,3944
T05914,2025-12-16 00:00:00,Retail,M&E,Soil Health,UG,10004,4339
T24983,2025-12-16 00:00:00,Core Program,Logistics,Yield Improvement,KE,10002,2845
T15438,2025-12-16 00:00:00,Core Program,Finance,Soil Health,KE,10003,1327
T14182,2025-12-16 00:00:00,Health,Field Operations,Trees,RW,10004,5492
T06385,2025-12-16 00:00:00,Core Program,Finance,Trees,TZ,10001,495
T03771,2025-12-16 00:00:00,Retail,M&E,Soil Health,TZ,10005,679
T12940,2025-12-16 00:00:00,R&D,M&E,Farmer Training,UG,10001,3365
T12477,2025-12-16 00:00:00,Retail,Logistics,Yield Improvement,RW,10002,4834
T19326,2025-12-16 00:00:00,Retail,M&E,Soil Health,DRC,10001,1629
T14196,2025-12-16 00:00:00,Core Program,Logistics,Farmer Training,DRC,10001,3525
T07486,2025-12-16 00:00:00,Core Program,Field Operations,Trees,DRC,10001,1201
T19139,2025-12-16 00:00:00,Health,Logistics,Soil Health,UG,10001,25484
T07368,2025-12-17 00:00:00,Agri,Field Operations,Yield Improvement,KE,10005,2402
T23318,2025-12-17 00:00:00,Core Program,M&E,Farmer Training,KE,10004,762
T14500,2025-12-17 00:00:00,Core Program,Finance,Soil Health,KE,10001,4764
T11683,2025-12-17 00:00:00,R&D,Logistics,Yield Improvement,DRC,10004,3751
T11487,2025-12-17 00:00:00,Core Program,Logistics,Soil Health,DRC,10005,3181
T03579,2025-12-17 00:00:00,Retail,Finance,Soil Health,TZ,10005,5575
T12306,2025-12-17 00:00:00,R&D,Field Operations,Yield Improvement,UG,10005,2779
T17663,2025-12-17 00:00:00,Retail,Logistics,Farmer Training,DRC,10004,480
T17002,2025-12-17 00:00:00,Core Program,M&E,Yield Improvement,RW,10004,1579
T22865,2025-12-17 00:00:00,Health,Finance,Yield Improvement,RW,10002,7078
T02170,2025-12-17 00:00:00,Agri,Field Operations,Farmer Training,UG,10004,4581
T17519,2025-12-17 00:00:00,Education,M&E,Soil Health,TZ,10004,2083
T14985,2025-12-17 00:00:00,Retail,M&E,Yield Improvement,RW,10005,19287
T10776,2025-12-17 00:00:00,Core Program,Field Operations,Expansion,TZ,10004,3358
T06421,2025-12-17 00:00:00,Education,Logistics,Expansion,KE,10002,3788
T04557,2025-12-17 00:00:00,Retail,Logistics,Expansion,RW,10005,1777
T20531,2025-12-17 00:00:00,R&D,M&E,Farmer Training,TZ,10002,1182
T24865,2025-12-17 00:00:00,Retail,Finance,Farmer Training,KE,10002,1628
T06827,2025-12-17 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10005,1063
T03183,2025-12-17 00:00:00,Education,Finance,Trees,DRC,10001,4592
T18103,2025-12-17 00:00:00,Health,Field Operations,Soil Health,RW,10003,4159
T09817,2025-12-17 00:00:00,Retail,Finance,Trees,KE,10003,2231
T23268,2025-12-17 00:00:00,Agri,Finance,Soil Health,UG,10005,4725
T15602,2025-12-17 00:00:00,Agri,Logistics,Farmer Training,DRC,10005,1180
T04612,2025-12-17 00:00:00,Health,M&E,Yield Improvement,DRC,10005,1893
T20980,2025-12-17 00:00:00,R&D,Finance,Soil Health,UG,10002,6123
T21355,2025-12-17 00:00:00,Education,M&E,Expansion,DRC,10001,13262
T06365,2025-12-17 00:00:00,Core Program,Logistics,Expansion,DRC,10001,12751
T02697,2025-12-17 00:00:00,R&D,M&E,Expansion,DRC,10004,50
T16403,2025-12-17 00:00:00,Agri,Finance,Farmer Training,UG,10005,2150
T14643,2025-12-17 00:00:00,Retail,Logistics,Expansion,RW,10005,3626
T17703,2025-12-17 00:00:00,Education,M&E,Farmer Training,UG,10003,4447
T13402,2025-12-17 00:00:00,Retail,Finance,Trees,TZ,10001,4499
T16309,2025-12-17 00:00:00,Retail,Finance,Expansion,UG,10004,3662
T02765,2025-12-17 00:00:00,Core Program,Field Operations,Yield Improvement,RW,10002,4611
T02344,2025-12-17 00:00:00,Retail,Finance,Trees,DRC,10003,4631
T07788,2025-12-17 00:00:00,R&D,Field Operations,Yield Improvement,DRC,10004,5179
T22234,2025-12-17 00:00:00,Core Program,Finance,Expansion,TZ,10002,3702
T19589,2025-12-17 00:00:00,Retail,Finance,Farmer Training,DRC,10004,16064
T04867,2025-12-17 00:00:00,Core Program,Field Operations,Yield Improvement,TZ,10003,2672
T24482,2025-12-17 00:00:00,R&D,M&E,Yield Improvement,TZ,10002,2032
T01945,2025-12-17 00:00:00,Retail,Field Operations,Soil Health,TZ,10003,4958
T21366,2025-12-17 00:00:00,Health,Finance,Yield Improvement,TZ,10002,3495
T05622,2025-12-17 00:00:00,Retail,Finance,Yield Improvement,TZ,10003,5928
T06141,2025-12-17 00:00:00,Core Program,M&E,Expansion,UG,10004,4533
T06324,2025-12-17 00:00:00,Education,Finance,Expansion,KE,10004,7366
T16304,2025-12-17 00:00:00,Retail,M&E,Expansion,DRC,10005,6145
T11081,2025-12-17 00:00:00,Retail,M&E,Trees,RW,10003,2131
T20447,2025-12-17 00:00:00,R&D,Logistics,Yield Improvement,KE,10002,3323
T21632,2025-12-17 00:00:00,Education,Logistics,Expansion,RW,10004,12611
T00784,2025-12-17 00:00:00,Retail,Logistics,Expansion,TZ,10004,3872
T19321,2025-12-17 00:00:00,Education,Finance,Trees,KE,10001,7366
T06451,2025-12-17 00:00:00,Agri,Logistics,Expansion,RW,10005,25508
T19478,2025-12-17 00:00:00,Education,M&E,Farmer Training,KE,10002,6832
T13227,2025-12-17 00:00:00,Health,Finance,Trees,UG,10004,693
T08967,2025-12-17 00:00:00,Core Program,Logistics,Farmer Training,TZ,10002,4737
T13410,2025-12-17 00:00:00,Core Program,Logistics,Yield Improvement,KE,10005,18169
T17672,2025-12-17 00:00:00,R&D,Field Operations,Soil Health,UG,10002,4596
T19249,2025-12-17 00:00:00,Education,Logistics,Farmer Training,DRC,10002,1091
T01745,2025-12-17 00:00:00,Agri,Finance,Farmer Training,TZ,10001,400
T16593,2025-12-18 00:00:00,Education,M&E,Yield Improvement,DRC,10004,2324
T15723,2025-12-18 00:00:00,Core Program,M&E,Yield Improvement,RW,10005,423
T15965,2025-12-18 00:00:00,R&D,M&E,Soil Health,RW,10002,2287
T10575,2025-12-18 00:00:00,Core Program,Field Operations,Expansion,KE,10005,4641
T18245,2025-12-18 00:00:00,R&D,M&E,Yield Improvement,DRC,10004,3178
T10648,2025-12-18 00:00:00,Agri,M&E,Expansion,KE,10003,3234
T08092,2025-12-18 00:00:00,Agri,Finance,Soil Health,RW,10002,3129
T23647,2025-12-18 00:00:00,Core Program,Finance,Expansion,DRC,10002,2963
T02048,2025-12-18 00:00:00,R&D,Field Operations,Expansion,TZ,10004,3058
T15581,2025-12-18 00:00:00,Education,Logistics,Farmer Training,KE,10001,4621
T08674,2025-12-18 00:00:00,Health,Logistics,Expansion,RW,10001,4335
T23628,2025-12-18 00:00:00,Core Program,M&E,Farmer Training,TZ,10004,4050
T01785,2025-12-18 00:00:00,Health,Logistics,Soil Health,TZ,10003,2713
T09127,2025-12-18 00:00:00,Education,M&E,Trees,KE,10005,1832
T13295,2025-12-18 00:00:00,Core Program,Finance,Expansion,DRC,10005,3094
T08714,2025-12-18 00:00:00,Health,Logistics,Yield Improvement,DRC,10004,3412
T07480,2025-12-18 00:00:00,R&D,Finance,Expansion,TZ,10003,5867
T08722,2025-12-18 00:00:00,Retail,M&E,Yield Improvement,UG,10001,4689
T23858,2025-12-18 00:00:00,Education,M&E,Farmer Training,UG,10005,2714
T02221,2025-12-18 00:00:00,Education,Field Operations,Expansion,TZ,10001,17657
T09405,2025-12-18 00:00:00,Health,M&E,Trees,RW,10005,2799
T05816,2025-12-18 00:00:00,Agri,M&E,Expansion,DRC,10001,50
T02406,2025-12-18 00:00:00,Retail,Finance,Yield Improvement,KE,10003,6973
T07440,2025-12-18 00:00:00,Health,Finance,Soil Health,KE,10005,4421
T14296,2025-12-18 00:00:00,Retail,Logistics,Soil Health,RW,10003,4410
T16808,2025-12-18 00:00:00,Education,Logistics,Trees,UG,10005,2749
T01315,2025-12-18 00:00:00,Retail,Field Operations,Trees,TZ,10002,3894
T02531,2025-12-18 00:00:00,Education,Finance,Yield Improvement,UG,10001,4114
T02535,2025-12-18 00:00:00,R&D,Logistics,Farmer Training,UG,10004,4914
T12739,2025-12-18 00:00:00,Education,M&E,Trees,KE,10003,3365
T21092,2025-12-18 00:00:00,Health,Field Operations,Soil Health,UG,10005,2206
T21431,2025-12-18 00:00:00,Retail,Logistics,Yield Improvement,DRC,10004,6852
T23839,2025-12-18 00:00:00,Retail,Field Operations,Soil Health,DRC,10002,3692
T13464,2025-12-18 00:00:00,Core Program,Finance,Expansion,KE,10003,2498
T02905,2025-12-18 00:00:00,Retail,M&E,Farmer Training,KE,10004,3531
T12712,2025-12-18 00:00:00,Health,M&E,Soil Health,RW,10002,692
T08901,2025-12-18 00:00:00,Agri,Field Operations,Trees,DRC,10004,3320
T08848,2025-12-18 00:00:00,Agri,Logistics,Yield Improvement,KE,10005,4162
T22933,2025-12-18 00:00:00,Agri,Finance,Yield Improvement,TZ,10001,1490
T07946,2025-12-18 00:00:00,Health,Logistics,Expansion,TZ,10002,1807
T03112,2025-12-18 00:00:00,Core Program,Field Operations,Expansion,DRC,10001,4700
T13618,2025-12-18 00:00:00,Agri,Finance,Soil Health,DRC,10002,1166
T22856,2025-12-18 00:00:00,R&D,M&E,Yield Improvement,UG,10001,4538
T08300,2025-12-18 00:00:00,Health,Finance,Trees,DRC,10002,26469
T17565,2025-12-18 00:00:00,Education,Logistics,Farmer Training,TZ,10004,2950
T12248,2025-12-18 00:00:00,Agri,Finance,Trees,DRC,10005,4835
T21499,2025-12-18 00:00:00,Retail,Field Operations,Trees,DRC,10003,1025
T19632,2025-12-18 00:00:00,Retail,Field Operations,Soil Health,TZ,10001,452
T00457,2025-12-18 00:00:00,Education,Finance,Expansion,TZ,10001,733
T08152,2025-12-18 00:00:00,Education,M&E,Yield Improvement,RW,10001,26542
T04500,2025-12-18 00:00:00,R&D,M&E,Farmer Training,KE,10001,4100
T20631,2025-12-18 00:00:00,Retail,M&E,Trees,UG,10001,5131
T18002,2025-12-18 00:00:00,Retail,M&E,Expansion,TZ,10001,4713
T06664,2025-12-18 00:00:00,Core Program,Logistics,Farmer Training,DRC,10002,4474
T06266,2025-12-18 00:00:00,R&D,Field Operations,Soil Health,RW,10001,1070
T17722,2025-12-18 00:00:00,Retail,Field Operations,Farmer Training,KE,10001,2598
T15341,2025-12-18 00:00:00,Core Program,Field Operations,Trees,KE,10002,27477
T11077,2025-12-18 00:00:00,Agri,M&E,Trees,UG,10004,1607
T18457,2025-12-18 00:00:00,Core Program,Finance,Expansion,TZ,10003,3928
T09519,2025-12-18 00:00:00,R&D,Logistics,Trees,DRC,10004,3433
T22516,2025-12-18 00:00:00,R&D,M&E,Yield Improvement,RW,10002,1442
T11936,2025-12-18 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10005,670
T11069,2025-12-18 00:00:00,Agri,Finance,Expansion,KE,10001,3823
T17466,2025-12-18 00:00:00,Health,Finance,Trees,UG,10002,3084
T04504,2025-12-18 00:00:00,Retail,Finance,Yield Improvement,KE,10003,2540
T00177,2025-12-18 00:00:00,Agri,M&E,Soil Health,KE,1001,4298
T06433,2025-12-18 00:00:00,Agri,Field Operations,Soil Health,DRC,10003,2253
T15301,2025-12-18 00:00:00,R&D,Finance,Trees,RW,10002,4508
T11712,2025-12-18 00:00:00,Core Program,Logistics,Expansion,RW,10002,4887
T12533,2025-12-18 00:00:00,R&D,Logistics,Yield Improvement,DRC,10004,2952
T05432,2025-12-18 00:00:00,Agri,Logistics,Expansion,TZ,10005,3500
T11268,2025-12-18 00:00:00,Core Program,Logistics,Trees,RW,10002,2916
T06014,2025-12-18 00:00:00,Core Program,Finance,Trees,UG,10001,1139
T17412,2025-12-18 00:00:00,Education,M&E,Farmer Training,UG,10003,3533
T11641,2025-12-18 00:00:00,Education,Finance,Trees,UG,10003,2811
T10138,2025-12-18 00:00:00,Retail,M&E,Expansion,TZ,10001,13548
T20607,2025-12-18 00:00:00,Health,Field Operations,Farmer Training,TZ,10001,3544
T12493,2025-12-19 00:00:00,Retail,Logistics,Soil Health,DRC,10002,5004
T12066,2025-12-19 00:00:00,Agri,M&E,Yield Improvement,UG,10002,1693
T17256,2025-12-19 00:00:00,Education,M&E,Expansion,UG,10004,1970
T19398,2025-12-19 00:00:00,Agri,M&E,Farmer Training,DRC,10001,1643
T01772,2025-12-19 00:00:00,Agri,Finance,Soil Health,TZ,10002,6502
T05166,2025-12-19 00:00:00,Core Program,Field Operations,Yield Improvement,UG,10004,3171
T08234,2025-12-19 00:00:00,R&D,Finance,Expansion,KE,10003,3129
T09545,2025-12-19 00:00:00,Agri,M&E,Farmer Training,DRC,10004,690
T07244,2025-12-19 00:00:00,Health,Logistics,Trees,UG,10003,6857
T00239,2025-12-19 00:00:00,Core Program,M&E,Trees,DRC,10001,635
T10325,2025-12-19 00:00:00,Retail,Field Operations,Yield Improvement,TZ,10005,4388
T04977,2025-12-19 00:00:00,Education,Logistics,Expansion,TZ,10002,1452
T04870,2025-12-19 00:00:00,Education,M&E,Trees,KE,10004,2376
T09319,2025-12-19 00:00:00,Core Program,Logistics,Yield Improvement,UG,10001,5192
T16720,2025-12-19 00:00:00,Retail,Logistics,Expansion,UG,10001,6412
T08770,2025-12-19 00:00:00,Health,Finance,Soil Health,KE,10005,1915
T08761,2025-12-19 00:00:00,Education,M&E,Expansion,KE,10002,4336
T04840,2025-12-19 00:00:00,Health,Logistics,Expansion,DRC,10002,4680
T15121,2025-12-19 00:00:00,Education,Field Operations,Expansion,TZ,10004,1919
T16178,2025-12-19 00:00:00,Agri,Logistics,Trees,DRC,10004,3813
T11367,2025-12-19 00:00:00,Education,M&E,Expansion,TZ,10004,1781
T16134,2025-12-19 00:00:00,Education,Field Operations,Expansion,TZ,10003,5012
T03804,2025-12-19 00:00:00,R&D,Finance,Yield Improvement,DRC,10002,2682
T24671,2025-12-19 00:00:00,R&D,Field Operations,Yield Improvement,RW,10004,3933
T10804,2025-12-19 00:00:00,Health,Finance,Farmer Training,KE,10005,6874
T06283,2025-12-19 00:00:00,Retail,Logistics,Trees,UG,10001,529
T20039,2025-12-19 00:00:00,R&D,Logistics,Expansion,KE,10003,2494
T21990,2025-12-19 00:00:00,Health,Finance,Farmer Training,TZ,10002,4897
T13322,2025-12-19 00:00:00,Education,M&E,Farmer Training,UG,10004,4917
T07747,2025-12-19 00:00:00,Core Program,Finance,Farmer Training,TZ,10001,420
T10683,2025-12-19 00:00:00,R&D,Finance,Yield Improvement,DRC,10002,3563
T11875,2025-12-19 00:00:00,Retail,M&E,Expansion,UG,10001,4562
T07005,2025-12-19 00:00:00,Health,Logistics,Trees,KE,10003,1505
T02630,2025-12-19 00:00:00,Core Program,Logistics,Yield Improvement,DRC,10001,1338
T16312,2025-12-19 00:00:00,Health,M&E,Expansion,RW,10001,3468
T02995,2025-12-19 00:00:00,R&D,Field Operations,Expansion,UG,10004,2866
T21310,2025-12-19 00:00:00,Agri,Logistics,Trees,RW,10001,2070
T23956,2025-12-19 00:00:00,Core Program,Finance,Farmer Training,KE,10005,1879
T13469,2025-12-19 00:00:00,Retail,Finance,Soil Health,KE,10002,1497
T09911,2025-12-19 00:00:00,Core Program,Field Operations,Expansion,DRC,10002,3859
T19423,2025-12-19 00:00:00,Health,Finance,Expansion,RW,10004,2777
T15464,2025-12-19 00:00:00,Agri,M&E,Soil Health,KE,10004,5116
T17479,2025-12-19 00:00:00,Health,Finance,Expansion,UG,10005,4808
T04397,2025-12-19 00:00:00,Retail,Field Operations,Farmer Training,TZ,10002,1849
T19434,2025-12-19 00:00:00,R&D,Finance,Trees,UG,10005,1877
T12674,2025-12-19 00:00:00,R&D,Field Operations,Expansion,KE,10005,1511
T12583,2025-12-19 00:00:00,Health,Field Operations,Trees,TZ,10002,1318
T15882,2025-12-19 00:00:00,R&D,Finance,Expansion,TZ,10005,708
T12812,2025-12-19 00:00:00,Education,Finance,Farmer Training,UG,10004,3863
T01169,2025-12-19 00:00:00,Retail,M&E,Farmer Training,UG,10005,2466
T02101,2025-12-19 00:00:00,Health,Field Operations,Expansion,KE,10001,1013
T17774,2025-12-19 00:00:00,Agri,Field Operations,Soil Health,DRC,10003,3370
T00982,2025-12-19 00:00:00,Core Program,Field Operations,Farmer Training,UG,10001,3842
T20868,2025-12-19 00:00:00,R&D,Logistics,Soil Health,TZ,10005,3777
T20000,2025-12-19 00:00:00,Education,M&E,Soil Health,UG,10005,2274
T16382,2025-12-19 00:00:00,R&D,M&E,Yield Improvement,TZ,10003,1032
T22850,2025-12-19 00:00:00,Agri,Logistics,Expansion,TZ,10001,2340
T15412,2025-12-19 00:00:00,Retail,M&E,Expansion,KE,10005,1661
T21091,2025-12-19 00:00:00,Core Program,Finance,Expansion,DRC,10003,3988
T04897,2025-12-20 00:00:00,Health,Finance,Farmer Training,TZ,10004,4104
T02073,2025-12-20 00:00:00,Agri,Field Operations,Expansion,RW,10002,1027
T06828,2025-12-20 00:00:00,Education,Finance,Expansion,TZ,10001,1630
T18998,2025-12-20 00:00:00,R&D,Finance,Farmer Training,UG,10003,13495
T24672,2025-12-20 00:00:00,Education,M&E,Yield Improvement,TZ,10001,3869
T15921,2025-12-20 00:00:00,Health,Field Operations,Expansion,KE,10001,21482
T04464,2025-12-20 00:00:00,Core Program,Logistics,Yield Improvement,TZ,10001,5362
T17444,2025-12-20 00:00:00,Agri,M&E,Farmer Training,UG,10005,3418
T22597,2025-12-20 00:00:00,Health,Finance,Soil Health,UG,10005,3623
T10128,2025-12-20 00:00:00,Health,Logistics,Expansion,RW,10001,5121
T17127,2025-12-20 00:00:00,Education,Logistics,Soil Health,UG,10001,18914
T07195,2025-12-20 00:00:00,Education,Logistics,Trees,DRC,10002,640
T08482,2025-12-20 00:00:00,Core Program,M&E,Trees,TZ,10004,2630
T21685,2025-12-20 00:00:00,Retail,M&E,Soil Health,DRC,10001,2309
T16529,2025-12-20 00:00:00,Retail,M&E,Trees,RW,10001,5101
T01991,2025-12-20 00:00:00,Core Program,Finance,Expansion,RW,10003,2919
